cas_entry,pdb_id,pdb_path,pdb_dir,is_overlap
cas0040,2PA3,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0040\2pa3\2pa3.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0040\2pa3,True
cas0041,1PVD,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0041\1pvd\1pvd.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0041\1pvd,False
cas0041,1PYD,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0041\1pyd\1pyd.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0041\1pyd,False
cas0041,1QPB,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0041\1qpb\1qpb.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0041\1qpb,False
cas0041,2VK1,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0041\2vk1\2vk1.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0041\2vk1,True
cas0041,2VK8,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0041\2vk8\2vk8.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0041\2vk8,True
cas0041,2W93,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0041\2w93\2w93.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0041\2w93,False
cas0042,1JM6,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\1jm6\1jm6.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\1jm6,False
cas0042,2BTZ,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\2btz\2btz.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\2btz,False
cas0042,2BU2,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\2bu2\2bu2.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\2bu2,True
cas0042,2BU5,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\2bu5\2bu5.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\2bu5,True
cas0042,2BU6,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\2bu6\2bu6.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\2bu6,True
cas0042,2BU7,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\2bu7\2bu7.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\2bu7,True
cas0042,2BU8,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\2bu8\2bu8.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\2bu8,True
cas0042,3CRK,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\3crk\3crk.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\3crk,False
cas0042,3CRL,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\3crl\3crl.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\3crl,False
cas0042,4MP2,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\4mp2\4mp2.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\4mp2,False
cas0042,4MP7,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\4mp7\4mp7.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\4mp7,False
cas0042,4MPC,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\4mpc\4mpc.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\4mpc,False
cas0042,4MPE,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\4mpe\4mpe.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\4mpe,False
cas0042,4MPN,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\4mpn\4mpn.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\4mpn,False
cas0042,4V25,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\4v25\4v25.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\4v25,False
cas0042,4V26,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\4v26\4v26.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\4v26,False
cas0042,5J6A,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\5j6a\5j6a.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\5j6a,False
cas0042,5J71,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\5j71\5j71.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\5j71,False
cas0042,5M4K,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\5m4k\5m4k.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\5m4k,False
cas0042,5M4M,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\5m4m\5m4m.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\5m4m,False
cas0042,5M4N,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\5m4n\5m4n.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\5m4n,False
cas0042,5M4P,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\5m4p\5m4p.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0042\5m4p,False
cas0043,1A3W,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0043\1a3w\1a3w.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0043\1a3w,True
cas0043,1A3X,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0043\1a3x\1a3x.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0043\1a3x,False
cas0044,1T5A,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\1t5a\1t5a.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\1t5a,True
cas0044,1ZJH,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\1zjh\1zjh.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\1zjh,False
cas0044,3BJF,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\3bjf\3bjf.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\3bjf,True
cas0044,3BJT,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\3bjt\3bjt.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\3bjt,False
cas0044,3G2G,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\3g2g\3g2g.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\3g2g,False
cas0044,3GQY,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\3gqy\3gqy.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\3gqy,True
cas0044,3GR4,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\3gr4\3gr4.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\3gr4,True
cas0044,3H6O,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\3h6o\3h6o.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\3h6o,True
cas0044,3ME3,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\3me3\3me3.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\3me3,False
cas0044,3SRD,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\3srd\3srd.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\3srd,False
cas0044,3SRH,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\3srh\3srh.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\3srh,False
cas0044,3U2Z,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\3u2z\3u2z.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\3u2z,False
cas0044,4B2D,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\4b2d\4b2d.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\4b2d,True
cas0044,4FXF,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\4fxf\4fxf.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\4fxf,True
cas0044,4FXJ,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\4fxj\4fxj.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\4fxj,False
cas0044,4G1N,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\4g1n\4g1n.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\4g1n,True
cas0044,4JPG,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\4jpg\4jpg.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\4jpg,False
cas0044,4QG6,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\4qg6\4qg6.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\4qg6,False
cas0044,4QG8,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\4qg8\4qg8.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\4qg8,False
cas0044,4QG9,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\4qg9\4qg9.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\4qg9,False
cas0044,4QGC,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\4qgc\4qgc.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\4qgc,False
cas0044,4RPP,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\4rpp\4rpp.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\4rpp,False
cas0044,4WJ8,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\4wj8\4wj8.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\4wj8,False
cas0044,4YJ5,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\4yj5\4yj5.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\4yj5,False
cas0044,5X1V,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\5x1v\5x1v.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\5x1v,False
cas0044,5X1W,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\5x1w\5x1w.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0044\5x1w,False
cas0045,2VGB,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0045\2vgb\2vgb.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0045\2vgb,True
cas0045,2VGF,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0045\2vgf\2vgf.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0045\2vgf,True
cas0045,2VGG,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0045\2vgg\2vgg.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0045\2vgg,True
cas0045,2VGI,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0045\2vgi\2vgi.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0045\2vgi,True
cas0045,4IMA,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0045\4ima\4ima.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0045\4ima,False
cas0045,4IP7,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0045\4ip7\4ip7.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0045\4ip7,True
cas0046,1A49,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0046\1a49\1a49.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0046\1a49,False
cas0046,1A5U,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0046\1a5u\1a5u.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0046\1a5u,False
cas0046,1AQF,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0046\1aqf\1aqf.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0046\1aqf,False
cas0046,1F3W,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0046\1f3w\1f3w.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0046\1f3w,False
cas0046,1F3X,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0046\1f3x\1f3x.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0046\1f3x,False
cas0046,1PKM,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0046\1pkm\1pkm.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0046\1pkm,False
cas0046,1PKN,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0046\1pkn\1pkn.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0046\1pkn,False
cas0046,2G50,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0046\2g50\2g50.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0046\2g50,True
cas0046,3N25,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0046\3n25\3n25.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0046\3n25,True
cas0046,3SRF,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0046\3srf\3srf.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0046\3srf,False
cas0047,1R1R,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\1r1r\1r1r.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\1r1r,False
cas0047,1RLR,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\1rlr\1rlr.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\1rlr,False
cas0047,2R1R,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\2r1r\2r1r.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\2r1r,True
cas0047,2XAK,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\2xak\2xak.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\2xak,False
cas0047,2XAP,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\2xap\2xap.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\2xap,False
cas0047,2XAV,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\2xav\2xav.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\2xav,False
cas0047,2XAX,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\2xax\2xax.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\2xax,False
cas0047,2XAY,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\2xay\2xay.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\2xay,False
cas0047,2XAZ,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\2xaz\2xaz.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\2xaz,False
cas0047,3R1R,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\3r1r\3r1r.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\3r1r,True
cas0047,3UUS,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\3uus\3uus.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\3uus,True
cas0047,4ERM,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\4erm\4erm.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\4erm,False
cas0047,4ERP,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\4erp\4erp.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\4erp,False
cas0047,4R1R,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\4r1r\4r1r.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\4r1r,True
cas0047,5CNS,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\5cns\5cns.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\5cns,True
cas0047,5CNT,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\5cnt\5cnt.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\5cnt,True
cas0047,5CNU,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\5cnu\5cnu.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\5cnu,True
cas0047,5CNV,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\5cnv\5cnv.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\5cnv,True
cas0047,5R1R,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\5r1r\5r1r.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\5r1r,False
cas0047,6R1R,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\6r1r\6r1r.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\6r1r,False
cas0047,7R1R,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\7r1r\7r1r.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0047\7r1r,False
cas0048,1PEM,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0048\1pem\1pem.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0048\1pem,False
cas0048,1PEO,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0048\1peo\1peo.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0048\1peo,True
cas0048,1PEQ,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0048\1peq\1peq.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0048\1peq,True
cas0048,1PEU,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0048\1peu\1peu.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0048\1peu,True
cas0048,2BQ1,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0048\2bq1\2bq1.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0048\2bq1,True
cas0049,1IWO,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0049\1iwo\1iwo.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0049\1iwo,False
cas0049,1KJU,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0049\1kju\1kju.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0049\1kju,False
cas0049,1SU4,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0049\1su4\1su4.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0049\1su4,False
cas0049,1T5S,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0049\1t5s\1t5s.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0049\1t5s,False
cas0049,1T5T,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0049\1t5t\1t5t.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0049\1t5t,False
cas0049,1VFP,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0049\1vfp\1vfp.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0049\1vfp,False
cas0049,1WPG,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0049\1wpg\1wpg.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0049\1wpg,False
cas0049,1XP5,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0049\1xp5\1xp5.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0049\1xp5,False
cas0049,2AGV,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0049\2agv\2agv.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0049\2agv,False
cas0049,2BY4,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0049\2by4\2by4.pdb,F:\research_plan\allosteric\data\raw\casbench\CASBench_Download\cas0049\2by4,False
